,filmid,raiting,tittle
7076,45501.0,2.95,"Break-Up, The (2006)"
7077,839.0,2.9473684210526314,"Crow: City of Angels, The (1996)"
7078,3717.0,2.945945945945946,Gone in 60 Seconds (2000)
7079,3185.0,2.9444444444444446,Snow Falling on Cedars (1999)
7080,7346.0,2.9444444444444446,"Girl Next Door, The (2004)"
7081,2387.0,2.9444444444444446,Very Bad Things (1998)
7082,49651.0,2.9444444444444446,Rocky Balboa (2006)
7083,303.0,2.941860465116279,"Quick and the Dead, The (1995)"
7084,3623.0,2.9415584415584415,Mission: Impossible II (2000)
7085,3863.0,2.9390243902439024,"Cell, The (2000)"
7086,640.0,2.9375,Diabolique (1996)
7087,6664.0,2.9375,Commando (1985)
7088,195.0,2.9375,Something to Talk About (1995)
7089,2082.0,2.9375,"Mighty Ducks, The (1992)"
7090,891.0,2.9375,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
7091,1483.0,2.9375,Crash (1996)
7092,3988.0,2.9375,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
7093,2717.0,2.9361702127659575,Ghostbusters II (1989)
7094,46970.0,2.933333333333333,Talladega Nights: The Ballad of Ricky Bobby (2006)
7095,2735.0,2.9318181818181817,"Golden Child, The (1986)"
7096,6264.0,2.9285714285714284,"Core, The (2003)"
7097,7444.0,2.9285714285714284,13 Going on 30 (2004)
7098,6156.0,2.9285714285714284,Shanghai Knights (2003)
7099,4396.0,2.9285714285714284,"Cannonball Run, The (1981)"
7100,1762.0,2.9285714285714284,Deep Rising (1998)
7101,2123.0,2.9285714285714284,All Dogs Go to Heaven (1989)
7102,2810.0,2.9285714285714284,Perfect Blue (1997)
7103,153.0,2.926829268292683,Batman Forever (1995)
7104,3841.0,2.923076923076923,Air America (1990)
7105,2141.0,2.923076923076923,"American Tail, An (1986)"
7106,830.0,2.921875,"First Wives Club, The (1996)"
7107,558.0,2.9166666666666665,"Pagemaster, The (1994)"
7108,3987.0,2.9166666666666665,Bounce (2000)
7109,3729.0,2.9166666666666665,Shaft (1971)
7110,4770.0,2.9166666666666665,"Glass House, The (2001)"
7111,48142.0,2.9166666666666665,"Black Dahlia, The (2006)"
7112,4915.0,2.9166666666666665,"Beastmaster, The (1982)"
7113,6765.0,2.9166666666666665,Under the Tuscan Sun (2003)
7114,4958.0,2.9166666666666665,Behind Enemy Lines (2001)
7115,2453.0,2.9166666666666665,"Boy Who Could Fly, The (1986)"
7116,47640.0,2.9166666666666665,Beerfest (2006)
7117,5638.0,2.9166666666666665,Godzilla vs. Mothra (Mosura tai Gojira) (1964)
7118,1998.0,2.9166666666666665,Exorcist II: The Heretic (1977)
7119,8623.0,2.9166666666666665,Roxanne (1987)
7120,72378.0,2.9166666666666665,2012 (2009)
7121,196.0,2.913793103448276,Species (1995)
7122,267.0,2.9130434782608696,Major Payne (1995)
7123,44.0,2.91,Mortal Kombat (1995)
7124,177.0,2.909090909090909,Lord of Illusions (1995)
7125,4367.0,2.9078947368421053,Lara Croft: Tomb Raider (2001)
7126,788.0,2.90625,"Nutty Professor, The (1996)"
7127,4039.0,2.90625,Annie (1982)
7128,2840.0,2.9047619047619047,Stigmata (1999)
7129,2411.0,2.9027777777777777,Rocky IV (1985)
7130,4890.0,2.9,Shallow Hal (2001)
7131,6952.0,2.9,Gothika (2003)
7132,3477.0,2.9,Empire Records (1995)
7133,56176.0,2.9,Alvin and the Chipmunks (2007)
7134,30846.0,2.9,"Assassination of Richard Nixon, The (2004)"
7135,1417.0,2.9,"Portrait of a Lady, The (1996)"
7136,5074.0,2.9,Storytelling (2001)
7137,2089.0,2.9,"Rescuers Down Under, The (1990)"
7138,6006.0,2.9,Just Married (2003)
7139,6078.0,2.9,Firefox (1982)
7140,8830.0,2.9,Anacondas: The Hunt for the Blood Orchid (2004)
7141,5220.0,2.9,Showtime (2002)
7142,57951.0,2.9,Fool's Gold (2008)
7143,33145.0,2.9,"Lot Like Love, A (2005)"
7144,5944.0,2.9,Star Trek: Nemesis (2002)
7145,4814.0,2.9,Don't Say a Word (2001)
7146,1937.0,2.9,Going My Way (1944)
7147,58315.0,2.9,"Love Guru, The (2008)"
7148,4577.0,2.9,Casualties of War (1989)
7149,6744.0,2.9,Once Bitten (1985)
7150,3157.0,2.8958333333333335,Stuart Little (1999)
7151,3752.0,2.895348837209302,"Me, Myself & Irene (2000)"
7152,550.0,2.892857142857143,Threesome (1994)
7153,2429.0,2.888888888888889,Mighty Joe Young (1998)
7154,347.0,2.888888888888889,Bitter Moon (1992)
7155,69784.0,2.888888888888889,Brüno (Bruno) (2009)
7156,1920.0,2.888888888888889,Small Soldiers (1998)
7157,479.0,2.888888888888889,Judgment Night (1993)
7158,23.0,2.8863636363636362,Assassins (1995)
7159,45447.0,2.8863636363636362,"Da Vinci Code, The (2006)"
7160,8361.0,2.8863636363636362,"Day After Tomorrow, The (2004)"
7161,8169.0,2.8846153846153846,*batteries not included (1987)
7162,2710.0,2.8820224719101124,"Blair Witch Project, The (1999)"
7163,12.0,2.880952380952381,Dracula: Dead and Loving It (1995)
7164,637.0,2.88,Sgt. Bilko (1996)
7165,1717.0,2.8783783783783785,Scream 2 (1997)
7166,2296.0,2.875,"Night at the Roxbury, A (1998)"
7167,51939.0,2.875,TMNT (Teenage Mutant Ninja Turtles) (2007)
7168,53435.0,2.875,Hostel: Part II (2007)
7169,54780.0,2.875,"Nanny Diaries, The (2007)"
7170,4929.0,2.875,"Toy, The (1982)"
7171,4224.0,2.875,Exit Wounds (2001)
7172,44225.0,2.875,Aquamarine (2006)
7173,3825.0,2.875,Coyote Ugly (2000)
7174,1431.0,2.875,Beverly Hills Ninja (1997)
7175,990.0,2.875,Maximum Risk (1996)
7176,116.0,2.875,Anne Frank Remembered (1995)
7177,4205.0,2.875,Mermaids (1990)
7178,31420.0,2.875,Assault on Precinct 13 (2005)
7179,3697.0,2.875,Predator 2 (1990)
7180,55232.0,2.875,Resident Evil: Extinction (2007)
7181,8908.0,2.875,Ladder 49 (2004)
7182,2154.0,2.875,How Stella Got Her Groove Back (1998)
7183,97752.0,2.875,Cloud Atlas (2012)
7184,2361.0,2.875,Pink Flamingos (1972)
7185,3766.0,2.875,Missing in Action (1984)
7186,6763.0,2.875,Duplex (2003)
7187,4519.0,2.875,"Land Before Time, The (1988)"
7188,5843.0,2.875,Toy Soldiers (1991)
7189,71205.0,2.875,Jennifer's Body (2009)
7190,4126.0,2.875,Less Than Zero (1987)
7191,208.0,2.8731884057971016,Waterworld (1995)
7192,48.0,2.872549019607843,Pocahontas (1995)
7193,1438.0,2.870967741935484,Dante's Peak (1997)
7194,842.0,2.8666666666666667,Tales from the Crypt Presents: Bordello of Blood (1996)
7195,3301.0,2.8653846153846154,"Whole Nine Yards, The (2000)"
7196,43.0,2.8636363636363638,Restoration (1995)
7197,3649.0,2.857142857142857,American Gigolo (1980)
7198,2095.0,2.857142857142857,"Shaggy D.A., The (1976)"
7199,4474.0,2.857142857142857,Beaches (1988)
7200,3707.0,2.857142857142857,9 1/2 Weeks (Nine 1/2 Weeks) (1986)
7201,49822.0,2.857142857142857,"Good Shepherd, The (2006)"
7202,1004.0,2.857142857142857,"Glimmer Man, The (1996)"
7203,2043.0,2.857142857142857,Darby O'Gill and the Little People (1959)
7204,432.0,2.857142857142857,City Slickers II: The Legend of Curly's Gold (1994)
7205,4343.0,2.857142857142857,Evolution (2001)
7206,79.0,2.8548387096774195,"Juror, The (1996)"
7207,5459.0,2.8536585365853657,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
7208,4232.0,2.8529411764705883,Spy Kids (2001)
7209,2436.0,2.85,Tea with Mussolini (1999)
7210,1752.0,2.85,Hard Rain (1998)
7211,1995.0,2.85,Poltergeist II: The Other Side (1986)
7212,1513.0,2.8472222222222223,Romy and Michele's High School Reunion (1997)
7213,2402.0,2.8461538461538463,Rambo: First Blood Part II (1985)
7214,4344.0,2.84375,Swordfish (2001)
7215,8810.0,2.8421052631578947,AVP: Alien vs. Predator (2004)
7216,173.0,2.84,Judge Dredd (1995)
7217,60037.0,2.8333333333333335,"Happening, The (2008)"
7218,65810.0,2.8333333333333335,Notorious (2009)
7219,6584.0,2.8333333333333335,"What's Up, Tiger Lily? (1966)"
7220,688.0,2.8333333333333335,Operation Dumbo Drop (1995)
7221,5864.0,2.8333333333333335,"Tarzan, the Ape Man (1981)"
7222,8815.0,2.8333333333333335,Exorcist: The Beginning (2004)
7223,60161.0,2.8333333333333335,Futurama: The Beast with a Billion Backs (2008)
7224,6946.0,2.8333333333333335,Looney Tunes: Back in Action (2003)
7225,5808.0,2.8333333333333335,"Weight of Water, The (2000)"
7226,31260.0,2.8333333333333335,Boys Town (1938)
7227,47261.0,2.8333333333333335,"Night Listener, The (2006)"
7228,43936.0,2.8333333333333335,16 Blocks (2006)
7229,2421.0,2.8333333333333335,"Karate Kid, Part II, The (1986)"
7230,240.0,2.8333333333333335,Hideaway (1995)
7231,27.0,2.8333333333333335,Now and Then (1995)
7232,6812.0,2.8333333333333335,"Rookie, The (1990)"
7233,5040.0,2.8333333333333335,Conan the Destroyer (1984)
7234,6298.0,2.8333333333333335,Malibu's Most Wanted (2003)
7235,34321.0,2.8333333333333335,Bad News Bears (2005)
7236,78746.0,2.8333333333333335,Best Worst Movie (2009)
7237,57528.0,2.8333333333333335,Rambo (Rambo 4) (2008)
7238,5128.0,2.8333333333333335,Queen of the Damned (2002)
7239,5803.0,2.8333333333333335,I Spy (2002)
7240,2851.0,2.8333333333333335,Saturn 3 (1980)
7241,574.0,2.8333333333333335,Spanking the Monkey (1994)
7242,1985.0,2.8333333333333335,Halloween 4: The Return of Michael Myers (1988)
7243,96588.0,2.8333333333333335,Pitch Perfect (2012)
7244,49649.0,2.8333333333333335,Eragon (2006)
7245,53468.0,2.8333333333333335,Fido (2006)
7246,1600.0,2.8333333333333335,She's So Lovely (1997)
7247,4750.0,2.8333333333333335,3 Ninjas Knuckle Up (1995)
7248,8915.0,2.8333333333333335,Stage Beauty (2004)
7249,113.0,2.8333333333333335,Before and After (1996)
7250,7169.0,2.8333333333333335,Chasing Liberty (2004)
7251,51091.0,2.8333333333333335,Black Snake Moan (2006)
7252,4189.0,2.8333333333333335,"Greatest Story Ever Told, The (1965)"
7253,54771.0,2.8333333333333335,"Invasion, The (2007)"
7254,466.0,2.8333333333333335,Hot Shots! Part Deux (1993)
7255,2473.0,2.8333333333333335,Soul Man (1986)
7256,5247.0,2.8333333333333335,Smokey and the Bandit (1977)
7257,1993.0,2.8333333333333335,Child's Play 3 (1991)
7258,85056.0,2.8333333333333335,I Am Number Four (2011)
7259,3946.0,2.8333333333333335,Get Carter (2000)
7260,50802.0,2.8333333333333335,Because I Said So (2007)
7261,4821.0,2.8333333333333335,Joy Ride (2001)
7262,4578.0,2.8333333333333335,Chances Are (1989)
7263,43836.0,2.8333333333333335,"Pink Panther, The (2006)"
7264,7316.0,2.8333333333333335,Confessions of a Teenage Drama Queen (2004)
7265,70336.0,2.8333333333333335,G.I. Joe: The Rise of Cobra (2009)
7266,4649.0,2.8333333333333335,Wet Hot American Summer (2001)
7267,667.0,2.8333333333333335,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
7268,445.0,2.8333333333333335,Fatal Instinct (1993)
7269,49282.0,2.8333333333333335,Deck the Halls (2006)
7270,8446.0,2.8333333333333335,Sands of Iwo Jima (1949)
7271,63.0,2.8333333333333335,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
7272,52458.0,2.8333333333333335,Disturbia (2007)
7273,485.0,2.828125,Last Action Hero (1993)
7274,4643.0,2.825,Planet of the Apes (2001)
7275,2713.0,2.825,Lake Placid (1999)
7276,7325.0,2.8214285714285716,Starsky & Hutch (2004)
7277,1327.0,2.8181818181818183,"Amityville Horror, The (1979)"
7278,305.0,2.8125,Ready to Wear (Pret-A-Porter) (1994)
7279,3565.0,2.8125,Where the Heart Is (2000)
7280,3710.0,2.8125,Action Jackson (1988)
7281,39446.0,2.8125,Saw II (2005)
7282,53993.0,2.8125,Evan Almighty (2007)
7283,3977.0,2.8109756097560976,Charlie's Angels (2000)
7284,585.0,2.810810810810811,"Brady Bunch Movie, The (1995)"
7285,158.0,2.810344827586207,Casper (1995)
7286,172.0,2.8095238095238093,Johnny Mnemonic (1995)
7287,1037.0,2.8088235294117645,"Lawnmower Man, The (1992)"
7288,2372.0,2.8076923076923075,Fletch Lives (1989)
7289,20.0,2.8076923076923075,Money Train (1995)
7290,275.0,2.8,Mixed Nuts (1994)
7291,2891.0,2.8,"Happy, Texas (1999)"
7292,743.0,2.8,Spy Hard (1996)
7293,168.0,2.8,First Knight (1995)
7294,95875.0,2.8,Total Recall (2012)
7295,2629.0,2.8,"Love Letter, The (1999)"
7296,7376.0,2.8,Walking Tall (2004)
7297,254.0,2.8,Jefferson in Paris (1995)
7298,7317.0,2.8,EuroTrip (2004)
7299,1432.0,2.8,Metro (1997)
7300,5226.0,2.8,All the Right Moves (1983)
7301,42011.0,2.8,Fun with Dick and Jane (2005)
7302,5705.0,2.8,Xanadu (1980)
7303,2014.0,2.8,Freaky Friday (1977)
7304,2699.0,2.7948717948717947,Arachnophobia (1990)
7305,1616.0,2.7857142857142856,"Peacemaker, The (1997)"
7306,2016.0,2.7857142857142856,"Apple Dumpling Gang Rides Again, The (1979)"
7307,414.0,2.7857142857142856,"Air Up There, The (1994)"
7308,4155.0,2.7857142857142856,Sweet November (2001)
7309,1416.0,2.7857142857142856,Evita (1996)
7310,5151.0,2.7857142857142856,40 Days and 40 Nights (2002)
7311,6166.0,2.7857142857142856,Dennis the Menace (1993)
7312,42718.0,2.7857142857142856,District 13 (Banlieue 13) (2004)
7313,2119.0,2.7857142857142856,Maximum Overdrive (1986)
7314,2384.0,2.7857142857142856,Babe: Pig in the City (1998)
7315,86911.0,2.7777777777777777,"Hangover Part II, The (2011)"
7316,2448.0,2.7777777777777777,Virus (1999)
7317,2266.0,2.7777777777777777,"Butcher's Wife, The (1991)"
7318,2328.0,2.7777777777777777,Vampires (1998)
7319,48877.0,2.7777777777777777,Saw III (2006)
7320,8372.0,2.772727272727273,Garfield: The Movie (2004)
7321,8969.0,2.772727272727273,Bridget Jones: The Edge of Reason (2004)
7322,3316.0,2.772727272727273,Reindeer Games (2000)
7323,3257.0,2.769230769230769,"Bodyguard, The (1992)"
7324,234.0,2.7666666666666666,Exit to Eden (1994)
7325,2088.0,2.763157894736842,Popeye (1980)
7326,1590.0,2.757142857142857,Event Horizon (1997)
7327,4270.0,2.755813953488372,"Mummy Returns, The (2001)"
7328,45003.0,2.75,Shutter (2004)
7329,2164.0,2.75,Surf Nazis Must Die (1987)
7330,49647.0,2.75,Charlotte's Web (2006)
7331,52042.0,2.75,Black Book (Zwartboek) (2006)
7332,64997.0,2.75,War of the Worlds (2005)
7333,60763.0,2.75,American Teen (2008)
7334,3431.0,2.75,Death Wish 2 (1982)
7335,3454.0,2.75,Whatever It Takes (2000)
7336,6014.0,2.75,National Security (2003)
7337,1906.0,2.75,Mr. Jealousy (1997)
7338,1910.0,2.75,I Went Down (1997)
7339,6220.0,2.75,Willard (2003)
7340,4203.0,2.75,Harley Davidson and the Marlboro Man (1991)
7341,6013.0,2.75,Kangaroo Jack (2003)
7342,42007.0,2.75,Rumor Has It... (2005)
7343,4052.0,2.75,Antitrust (2001)
7344,32031.0,2.75,Robots (2005)
7345,4944.0,2.75,Empire of the Ants (1977)
7346,39427.0,2.75,Stay (2005)
7347,6249.0,2.75,Boat Trip (2003)
7348,828.0,2.75,"Adventures of Pinocchio, The (1996)"
7349,1382.0,2.75,Marked for Death (1990)
7350,61986.0,2.75,Appaloosa (2008)
7351,91974.0,2.75,Underworld: Awakening (2012)
7352,48584.0,2.75,Ellie Parker (2005)
7353,6162.0,2.75,Gerry (2002)
7354,62956.0,2.75,Futurama: Bender's Game (2008)
7355,7374.0,2.75,Home on the Range (2004)
7356,42732.0,2.75,Last Holiday (2006)
7357,2522.0,2.75,Airport '77 (1977)
7358,2756.0,2.75,Wanted: Dead or Alive (1987)
7359,79588.0,2.75,Charlie St. Cloud (2010)
7360,4677.0,2.75,Turner & Hooch (1989)
7361,864.0,2.75,"Wife, The (1995)"
7362,33085.0,2.75,"Amityville Horror, The (2005)"
7363,469.0,2.75,"House of the Spirits, The (1993)"
7364,8714.0,2.75,Night and Day (1946)
7365,51357.0,2.75,Citizen X (1995)
7366,8128.0,2.75,Au revoir les enfants (1987)
7367,1626.0,2.75,Fire Down Below (1997)
7368,5387.0,2.75,Enough (2002)
7369,3714.0,2.75,Clara's Heart (1988)
7370,48596.0,2.75,"Marine, The (2006)"
7371,1969.0,2.75,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)"
7372,72762.0,2.75,Armored (2009)
7373,6063.0,2.75,May (2002)
7374,32589.0,2.75,Beauty Shop (2005)
7375,74668.0,2.75,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)
7376,1893.0,2.75,Beyond Silence (Jenseits der Stille) (1996)
7377,74685.0,2.75,"Crazies, The (2010)"
7378,5427.0,2.75,Caveman (1981)
7379,836.0,2.75,Chain Reaction (1996)
7380,2676.0,2.75,Instinct (1999)
7381,332.0,2.75,Village of the Damned (1995)
7382,5504.0,2.75,Spy Kids 2: The Island of Lost Dreams (2002)
7383,2903.0,2.75,Psycho III (1986)
7384,711.0,2.75,Flipper (1996)
7385,6800.0,2.75,Cobra (1986)
7386,7152.0,2.75,"Statement, The (2003)"
7387,5171.0,2.75,"Time Machine, The (2002)"
7388,6790.0,2.75,Avalon (2001)
7389,4600.0,2.75,Gross Anatomy (a.k.a. A Cut Above) (1989)
7390,3661.0,2.75,Puppet Master II (1991)
7391,4509.0,2.75,"Great Outdoors, The (1988)"
7392,3662.0,2.75,Puppet Master III: Toulon's Revenge (1991)
7393,5868.0,2.75,This Is Elvis (1981)
7394,1329.0,2.75,Blood for Dracula (Andy Warhol's Dracula) (1974)
7395,5874.0,2.75,Friday After Next (2002)
7396,79057.0,2.75,Predators (2010)
7397,2365.0,2.75,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)
7398,3865.0,2.75,"Original Kings of Comedy, The (2000)"
7399,5569.0,2.75,"Last House on the Left, The (1972)"
7400,4852.0,2.75,Bones (2001)
7401,1016.0,2.75,"Shaggy Dog, The (1959)"
7402,8375.0,2.75,"Hunting of the President, The (2004)"
7403,8495.0,2.75,Animal Factory (2000)
7404,2718.0,2.75,Drop Dead Gorgeous (1999)
7405,7020.0,2.75,Proof (1991)
7406,2907.0,2.75,Superstar (1999)
7407,5734.0,2.75,Faces of Death 2 (1981)
7408,5736.0,2.75,Faces of Death 3 (1985)
7409,1863.0,2.75,Major League: Back to the Minors (1998)
7410,3909.0,2.75,Woman on Top (2000)
7411,2341.0,2.75,Dancing at Lughnasa (1998)
7412,1857.0,2.75,"Real Blonde, The (1997)"
7413,984.0,2.75,"Pompatus of Love, The (1996)"
7414,7107.0,2.75,Foul Play (1978)
7415,36401.0,2.75,"Brothers Grimm, The (2005)"
7416,6889.0,2.75,Brother Bear (2003)
7417,3099.0,2.75,Shampoo (1975)
7418,6872.0,2.75,"House of the Dead, The (2003)"
7419,5134.0,2.75,Mean Machine (2001)
7420,93855.0,2.75,God Bless America (2011)
7421,2771.0,2.75,Brokedown Palace (1999)
7422,5553.0,2.75,Stakeout (1987)
7423,6991.0,2.75,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)"
7424,33880.0,2.75,Me and You and Everyone We Know (2005)
7425,58332.0,2.75,Diary of the Dead (2007)
7426,58156.0,2.75,Semi-Pro (2008)
7427,53004.0,2.75,Delta Farce (2007)
7428,7228.0,2.75,Cool World (1992)
7429,1336.0,2.75,Body Parts (1991)
7430,114265.0,2.75,Laggies (2014)
7431,3968.0,2.75,Bedazzled (2000)
7432,4822.0,2.75,Max Keeble's Big Move (2001)
7433,92008.0,2.75,Haywire (2011)
7434,5521.0,2.75,"Principal, The (1987)"
7435,7261.0,2.75,Barbershop 2: Back in Business (2004)
7436,3858.0,2.75,Cecil B. DeMented (2000)
7437,86817.0,2.75,Something Borrowed (2011)
7438,4277.0,2.75,"Lost World, The (1925)"
7439,1539.0,2.75,Twin Town (1997)
7440,5911.0,2.75,Urgh! A Music War (1981)
7441,52579.0,2.75,"Vie en Rose, La (Môme, La) (2007)"
7442,8266.0,2.75,Purple Rain (1984)
7443,33685.0,2.75,"Honeymooners, The (2005)"
7444,19.0,2.7453703703703702,Ace Ventura: When Nature Calls (1995)
7445,1918.0,2.736842105263158,Lethal Weapon 4 (1998)
7446,3785.0,2.7325581395348837,Scary Movie (2000)
7447,673.0,2.7314814814814814,Space Jam (1996)
7448,2829.0,2.730769230769231,"Muse, The (1999)"
7449,2034.0,2.730769230769231,"Black Hole, The (1979)"
7450,379.0,2.727272727272727,Timecop (1994)
7451,2792.0,2.725806451612903,Airplane II: The Sequel (1982)
7452,731.0,2.7222222222222223,Heaven's Prisoners (1996)
7453,1999.0,2.7222222222222223,"Exorcist III, The (1990)"
7454,4167.0,2.7222222222222223,15 Minutes (2001)
7455,1541.0,2.7222222222222223,Addicted to Love (1997)
7456,3483.0,2.7222222222222223,"Road to El Dorado, The (2000)"
7457,6564.0,2.7222222222222223,Lara Croft Tomb Raider: The Cradle of Life (2003)
7458,2720.0,2.71875,Inspector Gadget (1999)
7459,8531.0,2.7142857142857144,White Chicks (2004)
7460,3394.0,2.7142857142857144,Blind Date (1987)
7461,2253.0,2.7142857142857144,Toys (1992)
7462,1503.0,2.7142857142857144,8 Heads in a Duffel Bag (1997)
7463,2719.0,2.710526315789474,"Haunting, The (1999)"
7464,5620.0,2.7083333333333335,Sweet Home Alabama (2002)
7465,9.0,2.7058823529411766,Sudden Death (1995)
7466,169.0,2.7,Free Willy 2: The Adventure Home (1995)
7467,631.0,2.7,All Dogs Go to Heaven 2 (1996)
7468,3438.0,2.7,Teenage Mutant Ninja Turtles (1990)
7469,1924.0,2.7,Plan 9 from Outer Space (1959)
7470,1731.0,2.7,Mr. Magoo (1997)
7471,1604.0,2.7,Money Talks (1997)
7472,60937.0,2.7,"Mummy: Tomb of the Dragon Emperor, The (2008)"
7473,37720.0,2.7,"Exorcism of Emily Rose, The (2005)"
7474,32596.0,2.7,Sahara (2005)
7475,6567.0,2.7,Buffalo Soldiers (2001)
7476,2163.0,2.7,Attack of the Killer Tomatoes! (1978)
7477,435.0,2.695945945945946,Coneheads (1993)
7478,3113.0,2.6956521739130435,End of Days (1999)
7479,849.0,2.6931818181818183,Escape from L.A. (1996)
7480,256.0,2.6904761904761907,Junior (1994)
7481,4386.0,2.6875,Cats & Dogs (2001)
7482,4887.0,2.6875,"One, The (2001)"
7483,5449.0,2.6875,Mr. Deeds (2002)
7484,5296.0,2.6875,"Sweetest Thing, The (2002)"
7485,3889.0,2.6875,Highlander: Endgame (Highlander IV) (2000)
7486,2606.0,2.6875,Idle Hands (1999)
7487,609.0,2.6818181818181817,Homeward Bound II: Lost in San Francisco (1996)
7488,1388.0,2.6818181818181817,Jaws 2 (1978)
7489,4247.0,2.6818181818181817,Joe Dirt (2001)
7490,5507.0,2.6818181818181817,xXx (2002)
7491,5420.0,2.6785714285714284,Windtalkers (2002)
7492,2060.0,2.6785714285714284,BASEketball (1998)
7493,4639.0,2.6785714285714284,America's Sweethearts (2001)
7494,2827.0,2.6785714285714284,"Astronaut's Wife, The (1999)"
7495,1405.0,2.6770833333333335,Beavis and Butt-Head Do America (1996)
7496,46530.0,2.675,Superman Returns (2006)
7497,59615.0,2.675,Indiana Jones and the Kingdom of the Crystal Skull (2008)
7498,4318.0,2.6666666666666665,Postcards From the Edge (1990)
7499,5109.0,2.6666666666666665,Return to Never Land (2002)
7500,2417.0,2.6666666666666665,Heartburn (1986)
7501,4221.0,2.6666666666666665,Necessary Roughness (1991)
7502,4132.0,2.6666666666666665,Mannequin (1987)
7503,4009.0,2.6666666666666665,Talk Radio (1988)
7504,4494.0,2.6666666666666665,Critters 3 (1991)
7505,78174.0,2.6666666666666665,Sex and the City 2 (2010)
7506,2271.0,2.6666666666666665,Permanent Midnight (1998)
7507,80590.0,2.6666666666666665,Wall Street: Money Never Sleeps (2010)
7508,569.0,2.6666666666666665,Little Big League (1994)
7509,3689.0,2.6666666666666665,Porky's II: The Next Day (1983)
7510,3141.0,2.6666666666666665,"Two Jakes, The (1990)"
7511,119141.0,2.6666666666666665,The Interview (2014)
7512,49957.0,2.6666666666666665,"History Boys, The (2006)"
7513,1018.0,2.6666666666666665,That Darn Cat! (1965)
7514,48560.0,2.6666666666666665,Running With Scissors (2006)
7515,2880.0,2.6666666666666665,Armour of God (Long xiong hu di) (1987)
7516,45208.0,2.6666666666666665,RV (2006)
7517,2091.0,2.6666666666666665,Return from Witch Mountain (1978)
7518,6559.0,2.6666666666666665,Little Giants (1994)
7519,7294.0,2.6666666666666665,Welcome to Mooseport (2004)
7520,8907.0,2.6666666666666665,Shark Tale (2004)
7521,26462.0,2.6666666666666665,Bad Boys (1983)
7522,6383.0,2.6666666666666665,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
7523,3015.0,2.6666666666666665,Coma (1978)
7524,6549.0,2.6666666666666665,How to Deal (2003)
7525,174.0,2.6666666666666665,Jury Duty (1995)
7526,55851.0,2.6666666666666665,Crazy Love (2007)
7527,2094.0,2.6666666666666665,"Rocketeer, The (1991)"
7528,1475.0,2.6666666666666665,Kama Sutra: A Tale of Love (1996)
7529,51678.0,2.6666666666666665,Julius Caesar (1953)
7530,1804.0,2.6666666666666665,"Newton Boys, The (1998)"
7531,43930.0,2.6666666666666665,Just My Luck (2006)
7532,50804.0,2.6666666666666665,Hannibal Rising (2007)
7533,2027.0,2.6666666666666665,Jane Austen's Mafia! (1998)
7534,1011.0,2.6666666666666665,Herbie Rides Again (1974)
7535,44864.0,2.6666666666666665,Friends with Money (2006)
7536,3395.0,2.6666666666666665,Nadine (1987)
7537,2029.0,2.6666666666666665,Billy's Hollywood Screen Kiss (1997)
7538,31700.0,2.6666666666666665,Because of Winn-Dixie (2005)
7539,117.0,2.6666666666666665,"Young Poisoner's Handbook, The (1995)"
7540,2148.0,2.6666666666666665,House (1986)
7541,8526.0,2.6666666666666665,Around the World in 80 Days (2004)
7542,42013.0,2.6666666666666665,"Ringer, The (2005)"
7543,3385.0,2.6666666666666665,Volunteers (1985)
7544,64.0,2.6666666666666665,Two if by Sea (1996)
7545,2126.0,2.66,Snake Eyes (1998)
7546,160.0,2.6578947368421053,Congo (1995)
7547,4388.0,2.6538461538461537,Scary Movie 2 (2001)
7548,2416.0,2.6538461538461537,Back to School (1986)
7549,2136.0,2.6538461538461537,"Nutty Professor, The (1963)"
7550,7454.0,2.65,Van Helsing (2004)
7551,2722.0,2.65,Deep Blue Sea (1999)
7552,6157.0,2.6458333333333335,Daredevil (2003)
7553,2107.0,2.642857142857143,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998)
7554,190.0,2.642857142857143,Safe (1995)
7555,40339.0,2.642857142857143,Chicken Little (2005)
7556,7161.0,2.642857142857143,Cheaper by the Dozen (2003)
7557,801.0,2.642857142857143,Harriet the Spy (1996)
7558,2616.0,2.6379310344827585,Dick Tracy (1990)
7559,1359.0,2.6363636363636362,Jingle All the Way (1996)
7560,5584.0,2.625,Ernest Goes to Jail (1990)
7561,8.0,2.625,Tom and Huck (1995)
7562,1427.0,2.625,Turbulence (1997)
7563,6197.0,2.625,Spider (2002)
7564,3130.0,2.625,Bonfire of the Vanities (1990)
7565,1866.0,2.625,"Big Hit, The (1998)"
7566,4727.0,2.625,Captain Corelli's Mandolin (2001)
7567,1605.0,2.625,Excess Baggage (1997)
